ko,n_a,n_b,eff_a,eff_b,cross_cos,rel_a,rel_b,reliable,clears_gate,contrast
SLC25A13,136,257,1.3722875118255615,0.6861823201179504,0.435621440410614,0.4461487293243408,0.08713567052036524,False,False,Control+Co-culture
CITED1,341,350,1.0222657918930054,0.6670958399772644,0.44278576970100403,0.5453483104705811,0.24783681333065033,False,False,Control+Co-culture
NMRK1,210,253,1.2263576984405518,0.7371892929077148,0.4486668109893799,0.5231478095054627,0.1985762979835272,False,False,Control+Co-culture
DLL3,247,287,0.9796148538589478,0.7715709805488586,0.4501104950904846,0.4008150577545166,0.3321817874908447,False,False,Control+Co-culture
MIA,167,273,1.2457350492477417,0.651388943195343,0.4513506591320038,0.4461820602416992,0.10286340676248074,False,False,Control+Co-culture
HLA-B,145,190,1.2525370121002197,1.3730013370513916,0.45163995027542114,0.3438569068908691,0.44579405784606935,False,False,Control+Co-culture
TMED10,54,43,2.1723334789276123,2.087322473526001,0.46887102723121643,0.4015883684158325,0.28804114609956744,False,False,Control+Co-culture
SERPINE2,143,189,1.1154531240463257,1.0509322881698608,0.47137928009033203,0.2895288527011871,0.3608241379261017,False,False,Control+Co-culture
CYP27A1,280,312,0.8489043712615967,0.8186804056167603,0.4736377000808716,0.3201456755399704,0.3967814385890961,False,False,Control+Co-culture
PFN1,87,120,1.4837419986724854,1.382274866104126,0.4742960035800934,0.313251194357872,0.38801745772361756,False,False,Control+Co-culture
EMP1,265,299,1.0033985376358032,0.7479495406150818,0.47671520709991455,0.4751628220081329,0.28842339515686033,False,False,Control+Co-culture
HLA-H,221,294,1.0055023431777954,0.6882803440093994,0.4803287982940674,0.4199188411235809,0.2155735671520233,False,False,Control+Co-culture
STAT3,135,191,1.576676607131958,1.0015926361083984,0.48859357833862305,0.5539480686187744,0.19382606260478497,False,False,Control+Co-culture
CD151,282,349,0.8719819784164429,0.6303340196609497,0.49586430191993713,0.3876886785030365,0.2234357550740242,False,False,Control+Co-culture
MRPL47,119,107,1.6988437175750732,1.7261065244674683,0.49788710474967957,0.5962045431137085,0.4833245396614075,False,False,Control+Co-culture
FGFR1,320,395,0.710989236831665,0.7019969820976257,0.502190113067627,0.23261424750089646,0.27548480331897734,False,False,Control+Co-culture
NPC1,198,284,1.1992312669754028,1.1929510831832886,0.5125517845153809,0.408942848443985,0.6037006735801697,False,False,Control+Co-culture
MYC,40,77,2.01240611076355,2.3249430656433105,0.5190698504447937,0.18884165808558465,0.5117941200733185,False,False,Control+Co-culture
ACTA2,408,448,0.7770570516586304,0.718226432800293,0.519481897354126,0.4274031400680542,0.3499782532453537,False,False,Control+Co-culture
LCP1,215,304,1.005350947380066,0.7631266713142395,0.5252960324287415,0.3744340419769287,0.2754900366067886,False,False,Control+Co-culture
SMAD4,160,210,1.319583773612976,1.2589484453201294,0.5274315476417542,0.49555075764656065,0.5162908852100372,False,False,Control+Co-culture
TMEM173,150,217,1.1586018800735474,1.0445715188980103,0.5403640866279602,0.274613219499588,0.396513307094574,False,False,Control+Co-culture
CDKN2B,255,315,1.0676671266555786,1.0218801498413086,0.5434669852256775,0.5095409452915192,0.549567699432373,True,True,Control+Co-culture
CTSL,270,298,1.0497791767120361,1.0908507108688354,0.5457233786582947,0.5254269897937774,0.582834804058075,True,True,Control+Co-culture
CCND1,202,170,1.2000092267990112,1.2758285999298096,0.5461265444755554,0.4987020015716553,0.5062009751796722,False,False,Control+Co-culture
SLIRP,131,148,1.6727125644683838,1.5817363262176514,0.5483699440956116,0.4934191763401031,0.5480710208415985,False,False,Control+Co-culture
CTPS1,115,117,1.4692648649215698,2.2995290756225586,0.5589674115180969,0.34368624091148375,0.7170940399169922,False,False,Control+Co-culture
C6orf226,274,331,0.94762122631073,0.7221844792366028,0.574225664138794,0.48064741492271423,0.3555334031581879,False,False,Control+Co-culture
CCND2,279,331,0.835719108581543,0.864077627658844,0.579228401184082,0.35546752214431765,0.5016368329524994,False,False,Control+Co-culture
CTSD,331,408,1.2640572786331177,1.2263702154159546,0.6127609610557556,0.6654903054237366,0.7123847007751465,True,True,Control+Co-culture
TIMP1,147,239,1.637567400932312,1.064944863319397,0.6132287383079529,0.5127661287784576,0.5010699927806854,True,True,Control+Co-culture
HLA-C,163,216,1.1767255067825317,1.574474573135376,0.6149465441703796,0.4232505440711975,0.641050374507904,False,False,Control+Co-culture
TPRKB,48,74,2.3186721801757812,2.464827537536621,0.6206998825073242,0.45675073862075805,0.6313615798950195,False,False,Control+Co-culture
B2M,367,480,1.017896294593811,1.1882648468017578,0.6227414608001709,0.5868291556835175,0.7480303049087524,True,True,Control+Co-culture
EIF3K,229,230,1.4042725563049316,1.5226942300796509,0.6323832273483276,0.6969024538993835,0.6805060863494873,True,True,Control+Co-culture
TXNDC17,139,144,1.8531391620635986,1.8470021486282349,0.6595391035079956,0.6506965398788452,0.6799816846847534,True,True,Control+Co-culture
CD63,222,291,1.2660882472991943,1.337819218635559,0.7212527990341187,0.5585176587104798,0.6520414113998413,True,True,Control+Co-culture
RPSA,142,120,1.2212119102478027,1.0265281200408936,-0.25303590297698975,0.246815487742424,0.09566934257745743,False,False,IFNγ+Co-culture
GSEC,169,164,1.1683270931243896,0.9350478053092957,-0.20574241876602173,0.2744656980037689,0.15055205374956132,False,False,IFNγ+Co-culture
CTSB,433,371,0.8510851860046387,0.7078710198402405,-0.16360588371753693,0.4581502079963684,0.30040656924247744,False,False,IFNγ+Co-culture
UQCRH,77,75,1.424802541732788,1.4511120319366455,-0.1301235854625702,0.0473799854516983,0.19304031229112298,False,False,IFNγ+Co-culture
CCT3,73,65,1.287062644958496,1.6131011247634888,-0.11379188299179077,0.05793991032987833,0.27016517221927644,False,False,IFNγ+Co-culture
GAA,336,330,1.0203397274017334,0.5905981063842773,-0.08625268936157227,0.4493628203868866,0.14457908235490322,False,False,IFNγ+Co-culture
ITGA3,286,265,0.9978588223457336,0.6278819441795349,-0.04710889607667923,0.4015687942504883,0.02623186679556966,False,False,IFNγ+Co-culture
SLC5A3,271,260,0.7503756284713745,0.7897123694419861,-0.04111736640334129,0.11093601994216443,0.28480287194252013,False,False,IFNγ+Co-culture
FOXM1,108,76,1.6236335039138794,1.267197847366333,-0.03395191580057144,0.4446959853172302,0.030059073865413666,False,False,IFNγ+Co-culture
SDCBP,259,243,1.0422992706298828,0.8031904101371765,-0.029246404767036438,0.40429221391677855,0.22679813504219054,False,False,IFNγ+Co-culture
SAT1,218,212,1.1648633480072021,0.9001073837280273,-0.01672554388642311,0.4604637324810028,0.2648997694253922,False,False,IFNγ+Co-culture
AHNAK,428,309,0.7478339672088623,0.6307087540626526,-0.011386271566152573,0.35633801221847533,0.1162217415869236,False,False,IFNγ+Co-culture
CD58,412,465,0.8930731415748596,0.5106639862060547,0.0013953284360468388,0.4416364848613739,0.10734801962971688,False,False,IFNγ+Co-culture
LGALS3BP,253,219,0.7962053418159485,0.9619947075843811,0.01046101562678814,0.12296285182237625,0.3040006309747696,False,False,IFNγ+Co-culture
PROS1,199,203,0.8583133816719055,0.75316321849823,0.020138856023550034,0.08848253786563873,0.07213542684912681,False,False,IFNγ+Co-culture
HNRNPC,96,55,1.1432088613510132,1.5499582290649414,0.024989740923047066,0.01655702176503837,0.08359008766710758,False,False,IFNγ+Co-culture
FKBP4,282,216,0.7957230806350708,0.8291654586791992,0.03352272883057594,0.21818048357963563,0.24741678833961486,False,False,IFNγ+Co-culture
HNRNPA1,243,239,1.0072137117385864,0.9395943284034729,0.05546481907367706,0.32568937838077544,0.41485082507133486,False,False,IFNγ+Co-culture
BOLA2B,269,206,0.8379716873168945,0.9199755787849426,0.057898398488759995,0.23139794319868087,0.17867885641753672,False,False,IFNγ+Co-culture
TIMP2,189,161,0.9626986384391785,0.8335050940513611,0.0757046639919281,0.13686271011829376,0.09330806843936443,False,False,IFNγ+Co-culture
ACSL3,225,187,1.1808054447174072,0.9002617001533508,0.07797534763813019,0.41258701086044314,0.22079934775829316,False,False,IFNγ+Co-culture
FRZB,254,226,0.8624094724655151,0.731778085231781,0.07975440472364426,0.17651219218969344,0.0301340751349926,False,False,IFNγ+Co-culture
NGFR,239,203,0.8183706998825073,0.8302053213119507,0.08163061738014221,0.15519326776266099,0.22300337255001068,False,False,IFNγ+Co-culture
DDR1,376,304,0.8648615479469299,0.6867432594299316,0.08421972393989563,0.43743388056755067,0.2373842030763626,False,False,IFNγ+Co-culture
VDAC2,223,235,0.8303706049919128,1.011739730834961,0.09002075344324112,0.0721344381570816,0.4125839352607727,False,False,IFNγ+Co-culture
PUF60,109,70,1.1477826833724976,1.285268783569336,0.0943283662199974,0.031511303037405014,0.12480283007025719,False,False,IFNγ+Co-culture
CDC123,136,96,1.1386610269546509,1.12227201461792,0.09595712274312973,0.19722441732883453,0.104108527302742,False,False,IFNγ+Co-culture
RNF213,260,205,0.9900373816490173,0.7337895631790161,0.10006285458803177,0.3453770637512207,0.05076196268200874,False,False,IFNγ+Co-culture
UQCRFS1,111,108,1.1674963235855103,1.0385034084320068,0.10176962614059448,0.10723534226417542,0.03940380923449993,False,False,IFNγ+Co-culture
EVA1A,312,283,0.7877137660980225,0.6904932856559753,0.1039949432015419,0.23005298227071763,0.09826495014131069,False,False,IFNγ+Co-culture
ARMC6,376,281,0.8779003024101257,0.6379634737968445,0.10488196462392807,0.43576863408088684,0.06597268674522638,False,False,IFNγ+Co-culture
STOM,275,235,0.8954468965530396,0.8154650926589966,0.10952574014663696,0.23372956067323686,0.23353138864040374,False,False,IFNγ+Co-culture
PAICS,102,61,1.528562307357788,1.623076319694519,0.10959915816783905,0.3117948710918427,0.2230367124080658,False,False,IFNγ+Co-culture
SERPINA3,232,182,0.8032529354095459,0.7367295026779175,0.11548586189746857,0.09119090493768453,0.013979309052228928,False,False,IFNγ+Co-culture
NPC2,286,267,0.8851698040962219,0.6285674571990967,0.11655697226524353,0.2778701037168503,0.048230031179264186,False,False,IFNγ+Co-culture
SLC7A5P1,260,198,0.9296987652778625,0.7679919004440308,0.11718886345624924,0.3034132540225983,0.014209621021291242,False,False,IFNγ+Co-culture
LY96,319,280,0.8767724633216858,0.908115565776825,0.12807245552539825,0.3086962401866913,0.448102730512619,False,False,IFNγ+Co-culture
ST6GALNAC2,200,157,0.8655700087547302,0.8223687410354614,0.1304415762424469,0.1124705458059907,0.04057220295071602,False,False,IFNγ+Co-culture
S100A6,249,240,0.770186185836792,0.7156733870506287,0.13384932279586792,0.06537049636244774,0.07198822023347021,False,False,IFNγ+Co-culture
PABPC1,84,85,1.784880518913269,1.946298360824585,0.13549697399139404,0.2916150659322739,0.46808409690856934,False,False,IFNγ+Co-culture
CST3,273,220,0.8827230930328369,0.7326251864433289,0.14312173426151276,0.29913207292556765,0.1850371092557907,False,False,IFNγ+Co-culture
ST3GAL6-AS1,258,221,1.0525412559509277,0.795279860496521,0.14406336843967438,0.4168746411800385,0.1990164190530777,False,False,IFNγ+Co-culture
CTSO,422,327,0.8671934008598328,0.7090763449668884,0.14702950417995453,0.45556126832962035,0.2519667446613312,False,False,IFNγ+Co-culture
NOLC1,108,100,1.0939067602157593,1.1741857528686523,0.14765705168247223,-0.06673797219991684,0.11136751174926758,False,False,IFNγ+Co-culture
RNASEH2A,157,60,1.6032044887542725,1.9806835651397705,0.14880284667015076,0.5506587445735931,0.3280314177274704,False,False,IFNγ+Co-culture
HASPIN,205,162,0.934657096862793,0.9353774785995483,0.15218661725521088,0.2082477778196335,0.14575185626745224,False,False,IFNγ+Co-culture
WNT7A,267,189,0.78641676902771,0.8768404126167297,0.153080552816391,0.16818415224552155,0.20407812893390656,False,False,IFNγ+Co-culture
KLF4,289,242,0.9114660024642944,0.8352243304252625,0.1581922322511673,0.32981647849082946,0.202284936606884,False,False,IFNγ+Co-culture
NDUFA13,153,97,1.0317246913909912,1.3574647903442383,0.16526561975479126,0.1698702186346054,0.26647964119911194,False,False,IFNγ+Co-culture
DAG1,322,281,0.6435530185699463,0.7203963398933411,0.16592298448085785,0.04582445193082094,0.24465917944908142,False,False,IFNγ+Co-culture
RTP4,332,281,0.8400557637214661,0.6102026104927063,0.1693417727947235,0.3251927047967911,0.03578117433935404,False,False,IFNγ+Co-culture
LRRC75A-AS1,193,199,1.1400213241577148,0.8237985372543335,0.17696750164031982,0.36730149388313293,0.2062811255455017,False,False,IFNγ+Co-culture
DDX39A,248,218,0.838410496711731,0.9398745894432068,0.17756858468055725,0.20221319496631623,0.3351958096027374,False,False,IFNγ+Co-culture
EEF1G,88,53,1.6990336179733276,1.6539095640182495,0.18413877487182617,0.40335766077041624,0.18150683399289846,False,False,IFNγ+Co-culture
ATP1B1,447,331,0.799118161201477,0.7513635754585266,0.18438206613063812,0.38943960070610045,0.33611581325531004,False,False,IFNγ+Co-culture
MFGE8,424,325,0.7402616143226624,0.5699771046638489,0.1853022575378418,0.3278649985790253,0.04302534479647875,False,False,IFNγ+Co-culture
SSR2,194,152,1.2323479652404785,0.9792526960372925,0.18752020597457886,0.42567790746688844,0.20785972774028777,False,False,IFNγ+Co-culture
FBXO32,396,390,0.9094609618186951,0.6396651268005371,0.1878194510936737,0.4558659791946411,0.27491761445999147,False,False,IFNγ+Co-culture
LEF1-AS1,358,288,0.7067285180091858,0.5954179167747498,0.18854296207427979,0.20042806565761567,0.05713706091046333,False,False,IFNγ+Co-culture
BZW2,366,326,0.7698771357536316,0.7155343294143677,0.18923233449459076,0.32457259893417356,0.3333227813243866,False,False,IFNγ+Co-culture
VAT1,154,154,0.9603962898254395,0.8266483545303345,0.1918034702539444,0.10266585797071456,-0.06836522215162404,False,False,IFNγ+Co-culture
HLA-DRB5,408,360,0.8115688562393188,0.5492796897888184,0.19323408603668213,0.3369097262620926,0.01442953662481159,False,False,IFNγ+Co-culture
JMJD7,363,351,0.8426341414451599,0.6182140111923218,0.19454234838485718,0.32391021251678465,0.17754797041416168,False,False,IFNγ+Co-culture
ROMO1,68,45,1.7126048803329468,2.0033326148986816,0.1955178678035736,0.19554857313632965,0.25735626816749574,False,False,IFNγ+Co-culture
CD151,367,349,0.6639202237129211,0.6303340196609497,0.19635672867298126,0.18855113089084624,0.1984210193157196,False,False,IFNγ+Co-culture
ENPP1,351,278,0.830787718296051,0.6728695034980774,0.19813227653503418,0.3046212911605835,0.15567019367590545,False,False,IFNγ+Co-culture
IRF4,282,231,0.8236839771270752,0.7265599370002747,0.19923317432403564,0.265794064104557,0.1006499845534563,False,False,IFNγ+Co-culture
FSTL3,416,344,0.7146335244178772,0.5861961245536804,0.20052354037761688,0.32084205746650696,0.09508539661765099,False,False,IFNγ+Co-culture
ISYNA1,214,198,1.0691474676132202,0.8772656321525574,0.20150792598724365,0.3357599675655365,0.2990251988172531,False,False,IFNγ+Co-culture
NSG1,292,222,0.8447055220603943,0.6744803786277771,0.20441341400146484,0.22259919345378876,0.026672927662730217,False,False,IFNγ+Co-culture
ILF2,71,45,1.560204029083252,1.858961582183838,0.20837461948394775,0.09574404209852219,0.16109761446714402,False,False,IFNγ+Co-culture
LAMP2,308,303,0.9778230786323547,0.6638407707214355,0.20869013667106628,0.44810169339179995,0.22642241716384887,False,False,IFNγ+Co-culture
CD59,515,403,0.7387529611587524,0.5421205759048462,0.21275129914283752,0.4084270477294922,0.050163599848747256,False,False,IFNγ+Co-culture
SDC3,317,270,0.7398772835731506,0.6933285593986511,0.21286886930465698,0.15686849802732467,0.14966859221458434,False,False,IFNγ+Co-culture
TPP1,218,206,0.8377799391746521,0.7369117736816406,0.2133389115333557,0.09871317762881518,0.03715264312922954,False,False,IFNγ+Co-culture
BOLA2,293,219,0.915221095085144,0.7670034170150757,0.2207198143005371,0.29931375980377195,0.09583694972097874,False,False,IFNγ+Co-culture
UCN2,193,170,0.9868738055229187,1.0477896928787231,0.22147467732429504,0.20550910532474517,0.32332384288311006,False,False,IFNγ+Co-culture
TIMP3,185,204,0.9483741521835327,0.7213736772537231,0.2261364758014679,0.1244643472135067,0.056094429641962054,False,False,IFNγ+Co-culture
AEBP1,526,386,0.879935622215271,0.613659679889679,0.2265051007270813,0.5647003769874572,0.20816683471202851,False,False,IFNγ+Co-culture
EEA1,296,280,1.205824851989746,0.6640333533287048,0.2320026010274887,0.5322557508945465,0.14477961808443068,False,False,IFNγ+Co-culture
PYGB,230,179,0.9861845374107361,0.8337705731391907,0.2337830364704132,0.2976954698562622,0.0958349609747529,False,False,IFNγ+Co-culture
LINC00518,336,292,0.7915132641792297,0.565139889717102,0.23489578068256378,0.23995212763547896,0.03894826993346214,False,False,IFNγ+Co-culture
PFDN4,284,220,0.767111599445343,0.908927321434021,0.2370690405368805,0.17610628232359887,0.2826592445373535,False,False,IFNγ+Co-culture
TYR,265,259,0.8676584959030151,0.6696509718894958,0.23997636139392853,0.24118624329566957,0.08833233416080474,False,False,IFNγ+Co-culture
NT5E,358,297,0.9637295603752136,0.5972871780395508,0.24757488071918488,0.5126653909683228,0.03806417211890221,False,False,IFNγ+Co-culture
SERPINF1,241,237,0.8044609427452087,0.6517588496208191,0.24765361845493317,0.14295520931482314,0.011691690236330033,False,False,IFNγ+Co-culture
SLC19A1,198,193,0.981124758720398,0.8825529217720032,0.24994529783725739,0.1896337613463402,0.18038189597427845,False,False,IFNγ+Co-culture
TAPBP,220,169,1.1024112701416016,0.8018844127655029,0.2519527077674866,0.37907748818397524,-0.0101964071393013,False,False,IFNγ+Co-culture
FMN1,421,321,0.6123417615890503,0.5298804044723511,0.2539484202861786,0.18971517384052278,-0.03412623889744282,False,False,IFNγ+Co-culture
RRS1,90,66,1.2688924074172974,1.4469786882400513,0.25462064146995544,0.06653374321758747,0.083509062230587,False,False,IFNγ+Co-culture
IDI2-AS1,341,276,0.874397337436676,0.8528692126274109,0.25516456365585327,0.3875398576259613,0.32346612513065337,False,False,IFNγ+Co-culture
HSPA1A,287,229,1.011889934539795,0.9463668465614319,0.25712525844573975,0.39601155519485476,0.39151551723480227,False,False,IFNγ+Co-culture
CD274,511,372,0.6231706142425537,0.5578572154045105,0.25785937905311584,0.2500567466020584,0.10139820948243142,False,False,IFNγ+Co-culture
CCR10,394,328,0.8075632452964783,0.6398138999938965,0.2584867477416992,0.36024937629699705,0.1816876471042633,False,False,IFNγ+Co-culture
FBL,136,95,1.0376975536346436,1.1568390130996704,0.26154008507728577,0.0996057003736496,0.19553590416908265,False,False,IFNγ+Co-culture
TIMM50,127,108,1.1229223012924194,1.029456377029419,0.26236414909362793,0.083654161170125,0.03703244240023196,False,False,IFNγ+Co-culture
TOP1MT,201,190,1.0140068531036377,1.086402416229248,0.2649429142475128,0.19376234114170074,0.4063947319984436,False,False,IFNγ+Co-culture
MIA,310,273,0.8857026696205139,0.651388943195343,0.2651866376399994,0.2880717575550079,0.1575857862830162,False,False,IFNγ+Co-culture
CORO1A,372,260,0.6867812871932983,0.6549556851387024,0.2656688392162323,0.2446151077747345,0.06751146391034127,False,False,IFNγ+Co-culture
LGALS3,263,197,0.9798600673675537,0.8526610136032104,0.2665470540523529,0.3477782726287842,0.16417294144630432,False,False,IFNγ+Co-culture
TRIM22,178,161,0.928473174571991,0.8625357747077942,0.276577353477478,0.06323410160839557,0.062063158769160506,False,False,IFNγ+Co-culture
APOC2,465,349,0.7847623229026794,0.6080499291419983,0.27856552600860596,0.4107376992702484,0.10066435933113098,False,False,IFNγ+Co-culture
APOD,457,352,0.7191968560218811,0.5482000708580017,0.28082188963890076,0.32798612117767334,0.02791732307523489,False,False,IFNγ+Co-culture
NCL,74,45,1.553452968597412,1.7042262554168701,0.28181448578834534,0.12379016280174256,0.1515609309077263,False,False,IFNγ+Co-culture
IDH2,355,356,0.7993494868278503,0.6842319965362549,0.28248512744903564,0.35026885867118834,0.28386117815971373,False,False,IFNγ+Co-culture
STX7,247,213,1.0927201509475708,0.834727942943573,0.2860773503780365,0.3482064068317413,0.22525780498981476,False,False,IFNγ+Co-culture
HLA-A,387,335,0.860620379447937,0.6447388529777527,0.2881864309310913,0.3702181875705719,0.1621849037706852,False,False,IFNγ+Co-culture
CDKN2A,394,270,0.7165216207504272,0.5886900424957275,0.2900485396385193,0.21795544624328614,0.005817526578903198,False,False,IFNγ+Co-culture
GSN,359,317,0.6790361404418945,0.5812565088272095,0.29013320803642273,0.15759131945669652,0.08042172591667622,False,False,IFNγ+Co-culture
JPT1,198,185,1.0990400314331055,0.8726958632469177,0.2911111116409302,0.257695871591568,0.10477510765194893,False,False,IFNγ+Co-culture
NME1,263,205,0.8694238662719727,0.8679532408714294,0.2982290983200073,0.21654374599456788,0.21894003301858903,False,False,IFNγ+Co-culture
MC1R,291,241,1.0090148448944092,0.7421224117279053,0.30325382947921753,0.41838260889053347,0.1918001115322113,False,False,IFNγ+Co-culture
CTSA,366,297,0.809738039970398,0.6856689453125,0.3034916818141937,0.3509110927581787,0.18706939220428467,False,False,IFNγ+Co-culture
GPATCH4,260,219,0.972158670425415,0.810878574848175,0.3036723732948303,0.3940899848937988,0.19987235516309737,False,False,IFNγ+Co-culture
XAGE1A,160,143,1.0814189910888672,1.0637829303741455,0.3104369044303894,0.2043723627924919,0.26663664877414706,False,False,IFNγ+Co-culture
HLA-F,350,305,0.9237321019172668,0.6742115020751953,0.31285345554351807,0.38461758494377135,0.18570894598960877,False,False,IFNγ+Co-culture
PFN1,124,120,1.5502368211746216,1.382274866104126,0.3177250921726227,0.4051098108291626,0.36058642268180846,False,False,IFNγ+Co-culture
CITED1,418,350,0.7188364863395691,0.6670958399772644,0.32333922386169434,0.2862675592303276,0.23929012715816497,False,False,IFNγ+Co-culture
MT2A,211,183,0.9929810166358948,0.8162574172019958,0.3272314965724945,0.27278479784727094,0.16125024035573005,False,False,IFNγ+Co-culture
GRN,333,273,0.7269425988197327,0.6579563021659851,0.33016353845596313,0.14972689002752304,0.13482230007648469,False,False,IFNγ+Co-culture
UBC,95,75,1.484029769897461,1.5229848623275757,0.330248087644577,0.2946994423866272,0.2621010482311249,False,False,IFNγ+Co-culture
PSMB8-AS1,225,216,0.9780468344688416,0.9117978811264038,0.33108580112457275,0.3587842285633087,0.33464315533638,False,False,IFNγ+Co-culture
CHCHD2,422,339,0.7108793258666992,0.7410352230072021,0.3316049575805664,0.2991144746541977,0.28627113401889803,False,False,IFNγ+Co-culture
TGFB1,263,270,1.00919508934021,0.6304579377174377,0.3366265892982483,0.34369691014289855,0.027183333039283754,False,False,IFNγ+Co-culture
FOS,280,222,0.8537867665290833,0.8121897578239441,0.3415079116821289,0.2344891235232353,0.1338167130947113,False,False,IFNγ+Co-culture
RAB27A,268,249,0.936964213848114,0.6768018007278442,0.3427056074142456,0.288642543554306,0.10733178406953811,False,False,IFNγ+Co-culture
SLC22A18,355,294,1.0219457149505615,0.6885783076286316,0.3478763997554779,0.5162713348865509,0.19297635555267334,False,False,IFNγ+Co-culture
APOE,455,354,0.9762393236160278,0.5718942880630493,0.348430335521698,0.5650236368179321,0.09280899129807949,False,False,IFNγ+Co-culture
AGA,414,381,0.8051949739456177,0.5558793544769287,0.3551082909107208,0.4051897704601288,0.11234902441501618,False,False,IFNγ+Co-culture
C6orf226,410,331,0.7464964985847473,0.7221844792366028,0.3569440245628357,0.33642446994781494,0.29725803434848785,False,False,IFNγ+Co-culture
SHMT2,203,156,1.0831412076950073,1.0892961025238037,0.35902899503707886,0.30375683307647705,0.241904354095459,False,False,IFNγ+Co-culture
LRPAP1,334,285,0.8726166486740112,0.7293513417243958,0.35935303568840027,0.38562076091766356,0.1496295414865017,False,False,IFNγ+Co-culture
SEC11C,252,220,0.8704804182052612,0.8291835188865662,0.35975584387779236,0.19867419451475143,0.23933269530534745,False,False,IFNγ+Co-culture
TTLL1,265,233,1.0859546661376953,0.7951544523239136,0.363748162984848,0.4242889106273651,0.2393808364868164,False,False,IFNγ+Co-culture
CSPG4,465,401,0.6790940165519714,0.622101366519928,0.3646860420703888,0.3336498737335205,0.2604153692722321,False,False,IFNγ+Co-culture
GAS5,347,308,0.8335511684417725,0.5984548330307007,0.3646954894065857,0.3769846796989441,0.0671319304034114,False,False,IFNγ+Co-culture
SOX4,262,220,1.1166496276855469,0.9902896285057068,0.36707326769828796,0.5019164621829987,0.3210685163736343,False,False,IFNγ+Co-culture
SPINT1,228,235,1.1115645170211792,0.6678277850151062,0.36736732721328735,0.4206204950809479,-0.005117221921682358,False,False,IFNγ+Co-culture
TM4SF1,223,218,1.0995466709136963,0.964353084564209,0.3704174757003784,0.3242516666650772,0.3215761542320251,False,False,IFNγ+Co-culture
E2F1,257,178,1.0866689682006836,1.0492445230484009,0.37071937322616577,0.4448049545288086,0.3710249364376068,False,False,IFNγ+Co-culture
PET100,146,88,1.0914710760116577,1.4075425863265991,0.3708218038082123,0.18230419605970383,0.2817563623189926,False,False,IFNγ+Co-culture
CDH19,460,380,0.8446752429008484,0.5771263837814331,0.3762998878955841,0.48607279658317565,0.11144898012280464,False,False,IFNγ+Co-culture
P2RX4,136,89,1.1596643924713135,1.2053885459899902,0.37695783376693726,0.1848964661359787,0.19042513966560365,False,False,IFNγ+Co-culture
SCARB2,251,213,1.0343716144561768,0.7092008590698242,0.3770659565925598,0.3834295690059662,0.06746637672185898,False,False,IFNγ+Co-culture
S100B,277,216,0.8236428499221802,0.767903745174408,0.3780309855937958,0.28315325677394865,0.12778087630867957,False,False,IFNγ+Co-culture
SLC25A13,269,257,0.8272442817687988,0.6861823201179504,0.37807899713516235,0.18646023869514466,0.06323869079351425,False,False,IFNγ+Co-culture
C19orf48,447,375,1.0805175304412842,0.5544043779373169,0.37908998131752014,0.667926013469696,0.09295667335391045,False,False,IFNγ+Co-culture
CGAS,307,265,1.1427867412567139,0.6346340179443359,0.38019895553588867,0.5526344656944275,0.01233631707727909,False,False,IFNγ+Co-culture
SP100,232,237,0.95655757188797,1.0974533557891846,0.38544049859046936,0.2923019051551819,0.4724456787109375,False,False,IFNγ+Co-culture
PSAP,330,280,0.9810140132904053,0.8150068521499634,0.39138850569725037,0.4781136691570282,0.31392079293727876,False,False,IFNγ+Co-culture
STAT3,213,191,1.6690934896469116,1.0015926361083984,0.39244598150253296,0.6693972468376159,0.22492515593767165,False,False,IFNγ+Co-culture
TSC22D3,239,260,1.1783555746078491,0.8123030662536621,0.3934946060180664,0.5119502246379852,0.2741599977016449,False,False,IFNγ+Co-culture
CD44,434,419,0.7987883687019348,0.5722664594650269,0.39373037219047546,0.43024104833602905,0.1948298007249832,False,False,IFNγ+Co-culture
IRF3,317,284,0.9494574069976807,0.7881778478622437,0.3939228653907776,0.41928125619888307,0.34445862770080565,False,False,IFNγ+Co-culture
CDKN1A,394,358,1.302197813987732,0.6711167097091675,0.39545977115631104,0.6861411094665527,0.2547558397054672,False,False,IFNγ+Co-culture
MDH2,220,200,0.9663079380989075,0.9618440270423889,0.39651229977607727,0.2829474568367004,0.2784100003540516,False,False,IFNγ+Co-culture
TAPBPL,245,236,1.157610297203064,0.836852490901947,0.3965427875518799,0.5010905265808105,0.22227363884449006,False,False,IFNγ+Co-culture
CXCR4,337,301,0.752993106842041,0.6550030708312988,0.3966079354286194,0.27529732286930086,0.17941209077835082,False,False,IFNγ+Co-culture
PPIA,244,209,0.8552767634391785,0.8686525225639343,0.397511750459671,0.18701953887939454,0.24707304537296296,False,False,IFNγ+Co-culture
CYP27A1,354,312,0.7779620885848999,0.8186804056167603,0.3979046940803528,0.24259295165538788,0.33689879179000853,False,False,IFNγ+Co-culture
NUP50-AS1,273,262,1.020430564880371,0.7785726189613342,0.4009290933609009,0.39432748556137087,0.19354333579540253,False,False,IFNγ+Co-culture
RBP7,300,240,1.0053434371948242,0.7884911298751831,0.40116608142852783,0.3881120026111603,0.20294083133339882,False,False,IFNγ+Co-culture
NMRK1,290,253,0.8934524655342102,0.7371892929077148,0.401650071144104,0.3231279790401459,0.1941431723535061,False,False,IFNγ+Co-culture
